"cps_code","cps_libelle","cps_age_retraite","cps_description","cps_hierarchie_code","cps_cadre_code","cps_typecorps_code","cps_libelle_singulier"
"26351","TECHNICIENS SUPERIEURS, ARCHITECTES, URBANISTES, AMENAGISTES, HORTICULTEURS ET PAYSAGISTES B2",60,"TECHNICIENS SUPERIEURS, ARCHITECTES, URBANISTES, AMENAGISTES, HORTICULTEURS ET PAYSAGISTES B2","6_SG","15_SG",FONCT,"TECHNICIENS SUPERIEURS, ARCHITECTES, URBANISTES, AMENAGISTES, HORTICULTEURS ET PAYSAGISTES B2"
"26551",TECHNICIENS HORTICOLES ET PAYSAGISTES B4,60,TECHNICIENS HORTICOLES ET PAYSAGISTES B4,"8_SG","15_SG",FONCT,TECHNICIENS HORTICOLES ET PAYSAGISTES B4
"26552","TECHNICIENS HORTICOLES, PAYSAGISTES, ARCHITECTES NF",60,"TECHNICIENS HORTICOLES, PAYSAGISTES, ARCHITECTES NF","8_SG","15_SG",NON_FONCT,"TECHNICIENS HORTICOLES, PAYSAGISTES, ARCHITECTES NF"
"266_SG",AGENTS ASSAINISSEMENT,60,Agents assainissement,"12_SG","20_SG",FONCT,AGENTS ASSAINISSEMENT
"267_SG",AGENTS D’ENTRETIEN,60,Agents d’Entretien,"14_SG","20_SG",FONCT,AGENTS D’ENTRETIEN
"26700","AGENTS TECHNIQUES ARCHITECTES, URBANISTES, AMENAGISTES, HORTICULTEURS ET PAYSAGISTES NF REF",60,"AGENTS TECHNIQUES ARCHITECTES, URBANISTES, AMENAGISTES, HORTICULTEURS ET PAYSAGISTES NF REF","10_SG","15_SG",NON_FONCT,"AGENTS TECHNIQUES ARCHITECTES, URBANISTES, AMENAGISTES, HORTICULTEURS ET PAYSAGISTES NF REF"
"26701","AGENTS TECHNIQUES ARCHITECTES, URBANISTES, AMENAGISTES, HORTICULTEURS ET PAYSAGISTES C2",60,"AGENTS TECHNIQUES ARCHITECTES, URBANISTES, AMENAGISTES, HORTICULTEURS ET PAYSAGISTES C2","10_SG","15_SG",FONCT,"AGENTS TECHNIQUES ARCHITECTES, URBANISTES, AMENAGISTES, HORTICULTEURS ET PAYSAGISTES C2"
"26752",AGENTS TECHNIQUES HORTICOLES NF,60,AGENTS TECHNIQUES HORTICOLES NF,"11_SG","15_SG",NON_FONCT,AGENTS TECHNIQUES HORTICOLES NF
"268_SG",AGENTS DE DISTRIBUTION,60,Agents de distribution,"14_SG","20_SG",FONCT,AGENTS DE DISTRIBUTION
"26950",AGENTS TECHNIQUES D'HORTICULTURE NF,60,AGENTS TECHNIQUES D'HORTICULTURE NF,"14_SG","15_SG",NON_FONCT,AGENTS TECHNIQUES D'HORTICULTURE NF
"27_SG",INSPECTEURS ADJOINTS DU TRESOR,60,Inspecteurs Adjoints du Trésor,"1_SG","8_SG",FONCT,INSPECTEURS ADJOINTS DU TRESOR
"27025",INGENIEURS DE L'AERONAUTIQUE CIVILE A1,60,INGENIEURS DE L'AERONAUTIQUE CIVILE A1,"1_SG","16_SG",FONCT,INGENIEURS DE L'AERONAUTIQUE CIVILE A1
"27026",INGENIEURS EN NAVIGATION AERIENNE NF,60,INGENIEURS EN NAVIGATION AERIENNE NF,"1_SG","16_SG",NON_FONCT,INGENIEURS EN NAVIGATION AERIENNE NF
"27028",INGENIEURS DE L'AERONAUTIQUE CIVILE A1 NF REF,60,INGENIEURS DE L'AERONAUTIQUE CIVILE A1 NF REF,"1_SG","16_SG",NON_FONCT,INGENIEURS DE L'AERONAUTIQUE CIVILE A1 NF REF
"27101",INGENIEURS DE L'AERONAUTIQUE CIVILE A2,60,INGENIEURS DE L'AERONAUTIQUE CIVILE A2,"2_SG","16_SG",FONCT,INGENIEURS DE L'AERONAUTIQUE CIVILE A2
"27102",INGENIEURS DE L'AERONAUTIQUE CIVILE A2 NF REF,60,INGENIEURS DE L'AERONAUTIQUE CIVILE A2 NF REF,"2_SG","16_SG",NON_FONCT,INGENIEURS DE L'AERONAUTIQUE CIVILE A2 NF REF
"27351",TECHNICIENS SUPERIEURS DE L'AERONAUTIQUE CIVILE B2,60,TECHNICIENS SUPERIEURS DE L'AERONAUTIQUE CIVILE B2,"6_SG","16_SG",FONCT,TECHNICIENS SUPERIEURS DE L'AERONAUTIQUE CIVILE B2
"27352",TECHNICIENS SUPERIEURS EN AERONAUTIQUE CIVILE NF REF,60,TECHNICIENS SUPERIEURS EN AERONAUTIQUE CIVILE NF REF,"6_SG","16_SG",NON_FONCT,TECHNICIENS SUPERIEURS EN AERONAUTIQUE CIVILE NF REF
"275_SG",AGENTS TECHNIQUES D’ELEVAGE NF REF,60,Agents Techniques d’Elevage NF REF,"8_SG","21_SG",NON_FONCT,AGENTS TECHNIQUES D’ELEVAGE NF REF
"27701",AGENTS TECHNIQUES DE L'AERONAUTIQUE CIVILE C2,60,AGENTS TECHNIQUES DE L'AERONAUTIQUE CIVILE C2,"10_SG","16_SG",FONCT,AGENTS TECHNIQUES DE L'AERONAUTIQUE CIVILE C2
"27702",AGENTS TECHNIQUES DE L'AERONAUTIQUE CIVILE NF REF,60,AGENTS TECHNIQUES DE L'AERONAUTIQUE CIVILE NF REF,"10_SG","16_SG",NON_FONCT,AGENTS TECHNIQUES DE L'AERONAUTIQUE CIVILE NF REF
"279_SG",TECHNICIENS SUPERIEURS  DES PECHES NF REF,60,Techniciens Supérieurs  des pêches NF REF,"6_SG","22_SG",NON_FONCT,TECHNICIENS SUPERIEURS  DES PECHES NF REF
"28_SG",NON VALIDE CONTRÔLEURS DU TRESOR,60,Contrôleurs du Trésor,"4_SG","8_SG",FONCT,NON VALIDE CONTRÔLEURS DU TRESOR
"28025",INGENIEURS DES MINES ET DE LA GEOLOGIE A1,60,INGENIEURS DES MINES ET DE LA GEOLOGIE A1,"1_SG","17_SG",FONCT,INGENIEURS DES MINES ET DE LA GEOLOGIE A1
"28026",INGENIEURS DES MINES ET DE LA GEOLOGIE A1 NF REF,60,INGENIEURS DES MINES ET DE LA GEOLOGIE A1 NF REF,"1_SG","17_SG",NON_FONCT,INGENIEURS DES MINES ET DE LA GEOLOGIE A1 NF REF
"28101",INGENIEURS DES MINES ET DE LA GEOLOGIE A2,60,INGENIEURS DES MINES ET DE LA GEOLOGIE A2,"2_SG","17_SG",FONCT,INGENIEURS DES MINES ET DE LA GEOLOGIE A2
"28102",INGENIEURS DES MINES ET DE LA GEOLOGIE A2 NF REF,60,INGENIEURS DES MINES ET DE LA GEOLOGIE A2 NF REF,"2_SG","17_SG",NON_FONCT,INGENIEURS DES MINES ET DE LA GEOLOGIE A2 NF REF
"28202",INGENIEURS DES MINES A3 NF,60,INGENIEURS DES MINES A3 NF,"3_SG","17_SG",NON_FONCT,INGENIEURS DES MINES A3 NF
"283_SG",INGENIEURS DES EAUX ET FORETS NF REF,60,Ingénieurs des eaux et forets NF REF,"1_SG","23_SG",NON_FONCT,INGENIEURS DES EAUX ET FORETS NF REF
"28350","TECHNICIENS SUPERIEURS DES MINES, DE LA GEOLOGIE ET DE L'INDUSTRIE NF",60,"TECHNICIENS SUPERIEURS DES MINES, DE LA GEOLOGIE ET DE L'INDUSTRIE NF","6_SG","17_SG",NON_FONCT,"TECHNICIENS SUPERIEURS DES MINES, DE LA GEOLOGIE ET DE L'INDUSTRIE NF"
"284_SG","AGENTS TECHNIQUES EAUX, FORETS ET CHASSE C3 NF REF",60,"AGENTs TECHNIQUEs EAUX, FORETS ET CHASSE C3 NF REF","11_SG","23_SG",NON_FONCT,"AGENTS TECHNIQUES EAUX, FORETS ET CHASSE C3 NF REF"
"285_SG",AGENTS TECHNIQUES DES EAUX ET FORETS C2 NF REF,60,Agents Techniques des Eaux et Forêts C2 NF REF,"10_SG","23_SG",NON_FONCT,AGENTS TECHNIQUES DES EAUX ET FORETS C2 NF REF
"28551",AGENTS TECHNIQUES ET VERIFICATEURS MECANICIENS B4,60,AGENTS TECHNIQUES ET VERIFICATEURS MECANICIENS B4,"8_SG","17_SG",FONCT,AGENTS TECHNIQUES ET VERIFICATEURS MECANICIENS B4
"28552",AGENTS TECHNIQUES ET VERIFICATEURS MECANICIENS NF REF,60,AGENTS TECHNIQUES ET VERIFICATEURS MECANICIENS NF REF,"8_SG","17_SG",NON_FONCT,AGENTS TECHNIQUES ET VERIFICATEURS MECANICIENS NF REF
"286_SG",GARDES FORESTIERS NF REF,60,GARDEs FORESTIERs NF REF,"14_SG","23_SG",NON_FONCT,GARDES FORESTIERS NF REF
"290_SG",TECHNICIENS SUPERIEURS  EN GENIE RURAL NF REF,60,Techniciens Supérieurs  en génie rural NF REF,"6_SG","24_SG",NON_FONCT,TECHNICIENS SUPERIEURS  EN GENIE RURAL NF REF
"29025",INGENIEURS DES TELECOMMUNICATIONS A1,60,INGENIEURS DES TELECOMMUNICATIONS A1,"1_SG","18_SG",FONCT,INGENIEURS DES TELECOMMUNICATIONS A1
"29026",INGENIEURS DES TELECOMMUNICATIONS A1 NF REF,60,INGENIEURS DES TELECOMMUNICATIONS A1 NF REF,"1_SG","18_SG",NON_FONCT,INGENIEURS DES TELECOMMUNICATIONS A1 NF REF
"29027",ADMINISTRATEURS DES POSTES,60,ADMINISTRATEURS DES POSTES,"1_SG","18_SG",FONCT,ADMINISTRATEURS DES POSTE
"29028",ADMINISTRATEURS DES POSTES NF REF,60,ADMINISTRATEURS DES POSTES NF REF,"1_SG","18_SG",NON_FONCT,ADMINISTRATEURS DES POSTES NF REF
"29100",INGENIEURS DES TELECOMMUNICATIONS A2 NF,60,INGENIEURS DES TELECOMMUNICATIONS A2 NF,"2_SG","18_SG",NON_FONCT,INGENIEURS DES TELECOMMUNICATIONS A2 NF
"292_SG",AGENTS GENIE RURAL NF,60,AGENTs GENIE RURAL NF,"14_SG","24_SG",NON_FONCT,AGENTS GENIE RURAL NF
"29200",INGENIEURS DES TELECOMMUNICATIONS A3 NF REF,60,INGENIEURS DES TELECOMMUNICATIONS A3 NF REF,"3_SG","18_SG",NON_FONCT,INGENIEURS DES TELECOMMUNICATIONS A3 NF REF
"29201",INGENIEURS DES TELECOMMUNICATIONS A3,60,INGENIEURS DES TELECOMMUNICATIONS A3,"3_SG","18_SG",FONCT,INGENIEURS DES TELECOMMUNICATIONS A3
"29202",INSPECTEURS DES POSTES NF REF,60,INSPECTEURS DES POSTES NF REF,"3_SG","18_SG",NON_FONCT,INSPECTEURS DES POSTES NF REF
"29203",INSPECTEURS DES POSTES,60,INSPECTEURS DES POSTES,"3_SG","18_SG",FONCT,INSPECTEURS DES POSTE
"29302",TECHNICIENS SUPERIEURS TELECOMMUNICATIONS B1 NF,60,TECHNICIENS SUPERIEURS TELECOMMUNICATIONS B1 NF,"5_SG","18_SG",NON_FONCT,TECHNICIENS SUPERIEURS TELECOMMUNICATIONS B1 NF
"29351",TECHNICIENS SUPERIEURS TELECOMMUNICATIONS,60,TECHNICIENS SUPERIEURS TELECOMMUNICATIONS,"6_SG","18_SG",FONCT,TECHNICIENS SUPERIEURS TELECOMMUNICATION
"29352",TECHNICIENS SUPERIEURS TELECOMMUNICATIONS B2 NF,60,TECHNICIENS SUPERIEURS TELECOMMUNICATIONS B2 NF,"6_SG","18_SG",NON_FONCT,TECHNICIENS SUPERIEURS TELECOMMUNICATIONS B2 NF
"29353",CONTROLEURS DES TELECOMMUNICATIONS,60,CONTROLEURS DES TELECOMMUNICATIONS,"6_SG","18_SG",FONCT,CONTROLEURS DES TELECOMMUNICATION
"29354",CONTROLEURS DES TELECOMMUNICATIONS NF REF,60,CONTROLEURS DES TELECOMMUNICATIONS NF REF,"6_SG","18_SG",NON_FONCT,CONTROLEURS DES TELECOMMUNICATIONS NF REF
"29355",CONTROLEURS DES POSTES,60,CONTROLEURS DES POSTES,"6_SG","18_SG",FONCT,CONTROLEURS DES POSTE
"29356",CONTROLEURS DES POSTES NF REF,60,CONTROLEURS DES POSTES NF REF,"6_SG","18_SG",NON_FONCT,CONTROLEURS DES POSTES NF REF
"29651",AGENTS TECHNIQUES DES POSTES,60,AGENTS TECHNIQUES DES POSTES,"9_SG","18_SG",FONCT,AGENTS TECHNIQUES DES POSTE
"29652",AGENTS TECHNIQUES DES POSTES NF REF,60,AGENTS TECHNIQUES DES POSTES NF REF,"9_SG","18_SG",NON_FONCT,AGENTS TECHNIQUES DES POSTES NF REF
"29700",AGENTS TECHNIQUES DES TELECOMMUNICATIONS NF REF,60,AGENTS TECHNIQUES DES TELECOMMUNICATIONS NF REF,"9_SG","18_SG",NON_FONCT,AGENTS TECHNIQUES DES TELECOMMUNICATIONS NF REF
"29701",AGENTS TECHNIQUES DES TELECOMMUNICATIONS,60,AGENTS TECHNIQUES DES TELECOMMUNICATIONS,"9_SG","18_SG",FONCT,AGENTS TECHNIQUES DES TELECOMMUNICATION
"29901",PREPOSES TELECOMMUNICATIONS,60,PREPOSES TELECOMMUNICATIONS,"13_SG","18_SG",FONCT,PREPOSES TELECOMMUNICATION
"29902",PREPOSES TELECOMMUNICATIONS NF REF,60,PREPOSES TELECOMMUNICATIONS NF REF,"13_SG","18_SG",NON_FONCT,PREPOSES TELECOMMUNICATIONS NF REF
"29903",PREPOSES DES POSTES ,60,PREPOSES DES POSTES ,"13_SG","18_SG",FONCT,PREPOSES DES POSTES 
"29904",PREPOSES DES POSTES NF REF,60,PREPOSES DES POSTES NF REF,"13_SG","18_SG",NON_FONCT,PREPOSES DES POSTES NF REF
"300_SG",INGENIEURS AGROECONOMISTE NF REF,60,Ingénieurs Agroéconomiste NF REF,"2_SG","27_SG",NON_FONCT,INGENIEURS AGROECONOMISTE NF REF
"30025",ADMINISTRATEURS DES AFFAIRES MARITIMES A1,60,ADMINISTRATEURS DES AFFAIRES MARITIMES A1,"1_SG","19_SG",FONCT,ADMINISTRATEURS DES AFFAIRES MARITIMES A1
"30026",ADMINISTRATEURS DES AFFAIRES MARITIMES NF REF,60,ADMINISTRATEURS DES AFFAIRES MARITIMES NF REF,"1_SG","19_SG",NON_FONCT,ADMINISTRATEURS DES AFFAIRES MARITIMES NF REF
"30027","CAPITAINES AU LONG COURS, CAPITAINES DE LA MARINE MARCHANDE ET OFFICIERS MECANICIENS DE 1ERE CLASSE A1",60,"CAPITAINES AU LONG COURS, CAPITAINES DE LA MARINE MARCHANDE ET OFFICIERS MECANICIENS DE 1ERE CLASSE A1","1_SG","19_SG",FONCT,"CAPITAINES AU LONG COURS, CAPITAINES DE LA MARINE MARCHANDE ET OFFICIERS MECANICIENS DE 1ERE CLASSE A1"
"30028","CAPITAINES AU LONG COURS, CAPITAINES DE LA MARINE MARCHANDE ET OFFICIERS MECANICIENS DE 1ERE CLASSE NF REF",60,"CAPITAINES AU LONG COURS, CAPITAINES DE LA MARINE MARCHANDE ET OFFICIERS MECANICIENS DE 1ERE CLASSE NF REF","1_SG","19_SG",NON_FONCT,"CAPITAINES AU LONG COURS, CAPITAINES DE LA MARINE MARCHANDE ET OFFICIERS MECANICIENS DE 1ERE CLASSE NF REF"
"301_SG",INGENIEURS DES  TRAVAUX  AGRICOLES NF REF,60,INGENIEURs DES  TRAVAUX  AGRICOLES NF REF,"5_SG","27_SG",NON_FONCT,INGENIEURS DES  TRAVAUX  AGRICOLES NF REF
"30102",ADMINISTRATEURS DES AFFAIRES MARITIMES A2 NF,60,ADMINISTRATEURS DES AFFAIRES MARITIMES A2 NF,"2_SG","19_SG",NON_FONCT,ADMINISTRATEURS DES AFFAIRES MARITIMES A2 NF
"302_SG",TECHNICIENS SUPERIEURS  AGRICOLE NF REF,60,Techniciens Supérieurs  agricole NF REF,"6_SG","27_SG",NON_FONCT,TECHNICIENS SUPERIEURS  AGRICOLE NF REF
"304_SG",INSPECTEURS DE L’ENSEIGNEMENT ELEMENTAIRE NF REF,60,Inspecteurs de l’Enseignement élémentaire NF REF,"1_SG","28_SG",ENS_NON_FONCT,INSPECTEURS DE L’ENSEIGNEMENT ELEMENTAIRE NF REF
"30451",OFFICIERS D'ADMINISTRATION DES AFFAIRES MARITIMES B3,60,OFFICIERS D'ADMINISTRATION DES AFFAIRES MARITIMES B3,"7_SG","19_SG",FONCT,OFFICIERS D'ADMINISTRATION DES AFFAIRES MARITIMES B3
"30452",OFFICIERS D'ADMINISTRATION DES AFFAIRES MARITIMES NF REF,60,OFFICIERS D'ADMINISTRATION DES AFFAIRES MARITIMES NF REF,"7_SG","19_SG",NON_FONCT,OFFICIERS D'ADMINISTRATION DES AFFAIRES MARITIMES NF REF
"30453","CAPITAINES DE PORT, PILOTES DE RIVIERE, MAITRES DE PHARES B3",60,"CAPITAINES DE PORT, PILOTES DE RIVIERE, MAITRES DE PHARES B3","7_SG","19_SG",FONCT,"CAPITAINES DE PORT, PILOTES DE RIVIERE, MAITRES DE PHARES B3"
"30454","CAPITAINES DE PORT, PILOTES DE RIVIERE, MAITRES DE PHARES NF REF",60,"CAPITAINES DE PORT, PILOTES DE RIVIERE, MAITRES DE PHARES NF REF","7_SG","19_SG",NON_FONCT,"CAPITAINES DE PORT, PILOTES DE RIVIERE, MAITRES DE PHARES NF REF"
"30751","CONDUCTEURS DE VEDETTES, GARDIENS DE PHARES, OUVRIERS DE PARCS, PREMIERS MAITRES ET MAITRES <PONT> OU <MACHINE>, PREMIERS MAITRES ET MAITRES PILOTES C3",60,"CONDUCTEURS DE VEDETTES, GARDIENS DE PHARES, OUVRIERS DE PARCS, PREMIERS MAITRES ET MAITRES <PONT> OU <MACHINE>, PREMIERS MAITRES ET MAITRES PILOTES C3","11_SG","19_SG",FONCT,"CONDUCTEURS DE VEDETTES, GARDIENS DE PHARES, OUVRIERS DE PARCS, PREMIERS MAITRES ET MAITRES <PONT> OU <MACHINE>, PREMIERS MAITRES ET MAITRES PILOTES C3"
"30752","CONDUCTEURS DE VEDETTES, GARDIENS DE PHARES, OUVRIERS DE PARCS, PREMIERS MAITRES ET MAITRES <PONT> OU <MACHINE>, PREMIERS MAITRES ET MAITRES PILOTES NF REF",60,"CONDUCTEURS DE VEDETTES, GARDIENS DE PHARES, OUVRIERS DE PARCS, PREMIERS MAITRES ET MAITRES <PONT> OU <MACHINE>, PREMIERS MAITRES ET MAITRES PILOTES NF REF","11_SG","19_SG",NON_FONCT,"CONDUCTEURS DE VEDETTES, GARDIENS DE PHARES, OUVRIERS DE PARCS, PREMIERS MAITRES ET MAITRES <PONT> OU <MACHINE>, PREMIERS MAITRES ET MAITRES PILOTES NF REF"
"31003","MEDECINS, PHARMACIENS, CHIRURGIENS DENTISTES AS",65,"MEDECINS, PHARMACIENS, CHIRURGIENS DENTISTES AS","4_SG","20_SG",FONCT,"MEDECINS, PHARMACIENS, CHIRURGIENS DENTISTES A"
"31004",DOCTEURS EN MEDECINE NF,60,DOCTEURS EN MEDECINE NF,"1_SG","20_SG",NON_FONCT,DOCTEURS EN MEDECINE NF
"31006","MEDECINS, PHARMACIENS, CHIRURGIENS DENTISTES NF REF",65,"MEDECINS, PHARMACIENS, CHIRURGIENS DENTISTES NF REF","4_SG","20_SG",NON_FONCT,"MEDECINS, PHARMACIENS, CHIRURGIENS DENTISTES NF REF"
"31030",ADMINISTRATEURS HOSPITALIERS A1 NF ,60,ADMINISTRATEURS HOSPITALIERS A1 NF ,"1_SG","20_SG",NON_FONCT,ADMINISTRATEURS HOSPITALIERS A1 NF 
"31032",DOCTEURS PSYCHOLOGUES NF,60,DOCTEURS PSYCHOLOGUES NF,"1_SG","20_SG",NON_FONCT,DOCTEURS PSYCHOLOGUES NF
"31034",INGENIEURS BIO MEDICAUX NF,60,INGENIEURS BIO MEDICAUX NF,"1_SG","20_SG",NON_FONCT,INGENIEURS BIO MEDICAUX NF
"31101",PHARMACIENS A2,60,PHARMACIENS A2,"2_SG","20_SG",FONCT,PHARMACIENS A2
"31102",PHARMACIENS NF REF,60,PHARMACIENS NF REF,"2_SG","20_SG",NON_FONCT,PHARMACIENS NF REF
"31104",ADMINISTRATEURS HOSPITALIERS A2 NF ,60,ADMINISTRATEURS HOSPITALIERS A2 NF ,"2_SG","20_SG",NON_FONCT,ADMINISTRATEURS HOSPITALIERS A2 NF 
"31106",NUTRITIONNISTES NF,60,NUTRITIONNISTES NF,"2_SG","20_SG",NON_FONCT,NUTRITIONNISTES NF
"31107",ADMINISTRATEURS DES SERVICES DE SANTE A1,60,ADMINISTRATEURS DES SERVICES DE SANTE A1,"1_SG","20_SG",FONCT,ADMINISTRATEURS DES SERVICES DE SANTE A1
"31108",ADMINISTRATEURS DES SERVICES DE SANTE A2,60,ADMINISTRATEURS DES SERVICES DE SANTE A2,"2_SG","20_SG",FONCT,ADMINISTRATEURS DES SERVICES DE SANTE A2
"31109",ADMINISTRATEURS DE SOINS A1,60,ADMINISTRATEURS DE SOINS A1,"1_SG","20_SG",FONCT,ADMINISTRATEURS DE SOINS A1
"31110",ADMINISTRATEURS DE SOINS A2,60,ADMINISTRATEURS DE SOINS A2,"2_SG","20_SG",FONCT,ADMINISTRATEURS DE SOINS A2
"31111",INGENIEURS EN BIOLOGIE MEDICALE A1,60,INGÉNIEURS EN BIOLOGIE MÉDICALE A1,"1_SG","20_SG",FONCT,INGENIEURS EN BIOLOGIE MEDICALE A1
"31112",INGENIEURS EN BIOLOGIE MEDICALE A2,60,INGÉNIEURS EN BIOLOGIE MÉDICALE A2,"2_SG","20_SG",FONCT,INGENIEURS EN BIOLOGIE MEDICALE A2
"31113",INGENIEURS EN BIOLOGIE MEDICALE A3,60,INGÉNIEURS EN BIOLOGIE MÉDICALE A3,"3_SG","20_SG",FONCT,INGENIEURS EN BIOLOGIE MEDICALE A3
"31114",CONSEILLERS EN SANTE COMMUNAUTAIRE A2,60,CONSEILLERS EN SANTE COMMUNAUTAIRE A2,"2_SG","20_SG",FONCT,CONSEILLERS EN SANTE COMMUNAUTAIRE A2
"31115",TRAVAILLEURS SPECIALISES EN SANTE COMMUNAUTAIRE B1,60,TRAVAILLEURS SPECIALISES EN SANTE COMMUNAUTAIRE B1,"5_SG","20_SG",FONCT,TRAVAILLEURS SPECIALISES EN SANTE COMMUNAUTAIRE B1
"312_SG",INSPECTEURS ADJOINTS DE L’ENSEIGNEMENT ELEMENTAIRE NF REF,60,Inspecteurs adjoints de l’Enseignement élémentaire NF REF,"6_SG","28_SG",ENS_NON_FONCT,INSPECTEURS ADJOINTS DE L’ENSEIGNEMENT ELEMENTAIRE NF REF
"31204",ADMINISTRATEURS HOSPITALIERS A3 NF ,60,ADMINISTRATEURS HOSPITALIERS A3 NF ,"3_SG","20_SG",NON_FONCT,ADMINISTRATEURS HOSPITALIERS A3 NF 
"31300",ASSISTANTS SOCIAUX NF REF,60,ASSISTANTS SOCIAUX NF REF,"5_SG","20_SG",NON_FONCT,ASSISTANTS SOCIAUX NF REF
"31301",ASSISTANTS SOCIAUX B1,60,ASSISTANTS SOCIAUX B1,"5_SG","20_SG",FONCT,ASSISTANTS SOCIAUX B1
"31303",INFIRMIERS D'ETAT B1 NF REF,60,INFIRMIERS D'ETAT B1 NF,"5_SG","20_SG",NON_FONCT,INFIRMIERS D'ETAT B1 NF REF
"31307",SAGES FEMMES D'ETAT B1,60,SAGES FEMMES D'ETAT B1,"5_SG","20_SG",FONCT,SAGES FEMMES D'ETAT B1
"31350",TECHNICIENS SUPERIEURS DE LA SANTE NF REF,60,TECHNICIENS SUPERIEURS DE LA SANTE NF REF,"6_SG","20_SG",NON_FONCT,TECHNICIENS SUPERIEURS DE LA SANTE NF REF
"31351",TECHNICIENS SUPERIEURS DE LA SANTE B2,60,TECHNICIENS SUPERIEURS DE LA SANTE B2,"6_SG","20_SG",FONCT,TECHNICIENS SUPERIEURS DE LA SANTE B2
"31550",SAGES FEMMES B4 NF REF,60,SAGES FEMMES B4 NF REF,"8_SG","20_SG",NON_FONCT,SAGES FEMMES B4 NF REF
"31551",SAGES FEMMES D'ETAT B4,60,SAGES FEMMES D'ETAT B4,"8_SG","20_SG",FONCT,SAGES FEMMES D'ETAT B4
"31552",TECHNICIENS MEDICAUX NF REF,60,TECHNICIENS MEDICAUX NF REF,"8_SG","20_SG",NON_FONCT,TECHNICIENS MEDICAUX NF REF
"31554",INFIRMIERS D'ETAT B4 NF REF,60,INFIRMIERS D'ETAT B4 NF REF,"8_SG","20_SG",NON_FONCT,INFIRMIERS D'ETAT B4 NF REF
"31555",TECHNICIENS MEDICAUX B4,60,TECHNICIENS MEDICAUX B4,"8_SG","20_SG",FONCT,TECHNICIENS MEDICAUX B4
"31556",AIDES SOCIAUX NF REF,60,AIDES-SOCIAUX NF REF,"8_SG","20_SG",NON_FONCT,AIDES SOCIAUX NF REF
"31557",AIDES SOCIAUX B4,60,AIDES-SOCIAUX B4,"8_SG","20_SG",FONCT,AIDES SOCIAUX B4
"31562",SAGES FEMMES B1 NF REF,60,SAGES FEMMES B1 NF REF,"5_SG","20_SG",NON_FONCT,SAGES FEMMES B1 NF REF
"31565",TECHNICIENS EN MAINTENANCE HOSPITALIERE B4,60,TECHNICIENS EN MAINTENANCE HOSPITALIERE B4,"8_SG","20_SG",FONCT,TECHNICIENS EN MAINTENANCE HOSPITALIERE B4
"31566",TECHNICIENS EN MAINTENANCE HOSPITALIERE NF REF,60,TECHNICIENS EN MAINTENANCE HOSPITALIERE NF REF,"8_SG","20_SG",NON_FONCT,TECHNICIENS EN MAINTENANCE HOSPITALIERE NF REF
"31651",ASSISTANTS INFIRMIERS,60,ASSISTANTS INFIRMIERS,"9_SG","20_SG",FONCT,ASSISTANTS INFIRMIER
"31652",PREPARATEURS EN PHARMACIE NF,60,PREPARATEURS EN PHARMACIE NF,"9_SG","20_SG",NON_FONCT,PREPARATEURS EN PHARMACIE NF
"31654",ASSISTANTS INFIRMIERS NF REF,60,ASSISTANTS INFIRMIERS NF REF,"9_SG","20_SG",NON_FONCT,ASSISTANTS INFIRMIERS NF REF
"31657",AIDES INFIRMIERES NF ,60,AIDES-INFIRMIERES NF ,"14_SG","20_SG",NON_FONCT,AIDES INFIRMIERES NF 
"31658",GARÇONS DE SALLE NF,60,GARÇONS DE SALLE NF,"14_SG","20_SG",NON_FONCT,GARÇONS DE SALLE NF
"31659",FILLES DE SALLE NF,60,Fille de salle NF,"14_SG","20_SG",NON_FONCT,FILLES DE SALLE NF
"31660",AIDES SOIGNANT (E) NF ,60,AIDES-SOIGNANT (E) NF,"14_SG","20_SG",NON_FONCT,AIDES SOIGNANT (E) NF 
"31751",AIDES TECHNIQUES MEDICAUX,60,AIDES TECHNIQUES MEDICAUX,"11_SG","20_SG",FONCT,AIDES TECHNIQUES MEDICAUX
"31752",AIDES TECHNIQUES MEDICAUX NF REF,60,AIDES TECHNIQUES MEDICAUX NF REF,"11_SG","20_SG",NON_FONCT,AIDES TECHNIQUES MEDICAUX NF REF
"31754",AGENTS DE SOUTIEN DE LA SANTE NF,60,AGENTS DE SOUTIEN DE LA SANTE NF,"11_SG","20_SG",NON_FONCT,AGENTS DE SOUTIEN DE LA SANTE NF
"318_SG","INSPECTEURS DE L’EDUCATION POPULAIRE, DE LA JEUNESSE ET DES SPORTS NF REF",60,"Inspecteurs de l’Education populaire, de la jeunesse et des Sports NF REF","1_SG","29_SG",ENS_NON_FONCT,"INSPECTEURS DE L’EDUCATION POPULAIRE, DE LA JEUNESSE ET DES SPORTS NF REF"
"31852",AGENTS D'ASSAINISSEMENTS NF,60,AGENTS D'ASSAINISSEMENTS NF,"11_SG","20_SG",NON_FONCT,AGENTS D'ASSAINISSEMENTS NF
"31853",AGENTS SANITAIRES D1,60,AGENTS SANITAIRES D1,"12_SG","20_SG",FONCT,AGENTS SANITAIRES D1
